"Predator_ID","month","year","latitude","longitude","predator_age","prey_name","prey_wt","prey_length","prey_age","source"
"d87ca871-aefe-44a8-852e-338d7882ceae",6,2005,38.7316,-123.8445,2,"other",0.29,NA,NA,"FEAT"
"d87fb893-a82d-49fa-98e8-c0b64ccd3aa2",8,2015,48.116,-125.1487,1,"other",0.03,NA,NA,"FEAT"
"d88ce121-adba-408d-a72c-eb502f3b3dc1",8,2017,44.9798,-124.4445,3,"other",3.71,NA,NA,"FEAT"
"d8927b07-4da1-4bff-af8e-94f4a09a150e",8,2013,49.0754,-126.9093,5,"other",0.57,NA,NA,"FEAT"
"d8927b07-4da1-4bff-af8e-94f4a09a150e",8,2013,49.0754,-126.9093,5,"other",0.11,NA,NA,"FEAT"
"d8927b07-4da1-4bff-af8e-94f4a09a150e",8,2013,49.0754,-126.9093,5,"other",2.2,NA,NA,"FEAT"
"d8a39d46-c417-436b-825a-f4b4e7c1bd99",8,2012,45.9602,-124.7448,7,"other",NA,NA,NA,"FEAT"
"d8afdd3a-065d-4184-8986-31c1bd2203a7",7,2009,40.0309,-124.2694,3,"other",0.52,NA,NA,"FEAT"
"d8b70d48-3198-42d4-8e2e-08781739e2ef",8,2007,54.6207,-131.8254,10,"other",2.85,NA,NA,"FEAT"
"d8cffe36-c39c-4c29-a9d8-3000590a5551",7,2019,40.7295,-124.8358,3,"other",NA,NA,NA,"FEAT"
"d8f912c7-6191-45e9-b595-7794f5443525",8,2011,47.9575,-125.2956,3,"other",0.76,NA,NA,"FEAT"
"d94519c9-2318-400d-9531-e75f26006b8a",6,2007,36.4339,-121.9856,2,"other",NA,NA,NA,"FEAT"
"d9537f5a-55c9-40f0-a0c2-d595434179e7",6,2013,36.0997,-121.6683,3,"other",0.34,NA,NA,"FEAT"
"d958eec7-fc60-4f72-8b28-dd73d60fc444",6,2015,36.446,-122.1363,1,"other",NA,NA,NA,"FEAT"
"d965b123-af45-4cb3-990e-cc84314a08ae",7,2013,41.0839,-124.5898,3,"other",NA,NA,NA,"FEAT"
"d96f612f-6276-465b-9910-5400990c2d03",7,2017,41.6541,-124.4612,1,"other",0.31,NA,NA,"FEAT"
"d96ff213-f5ff-41f7-84a2-1a09219b4003",7,2011,45.8721,-124.6059,3,"other",NA,NA,NA,"FEAT"
"d978d33a-ccf8-4d4d-8654-b3f6f278cf3b",7,2007,45.2681,-124.4501,4,"other",NA,NA,NA,"FEAT"
"d97b49fd-755e-4795-8645-2316376cf3e2",7,2013,40.5867,-124.6772,3,"other",0.93,NA,NA,"FEAT"
"d9803836-b418-4757-b220-b8ef2597acca",8,2015,45.6045,-124.3057,1,"other",0.63,NA,NA,"FEAT"
"d9810cce-1685-4506-9795-814652e9f576",8,2011,48.042,-125.3554,3,"other",NA,NA,NA,"FEAT"
"d986d73e-75c1-4295-a1a5-d7b336d03112",6,2007,36.4339,-121.9856,2,"other",0.2,NA,NA,"FEAT"
"d986d73e-75c1-4295-a1a5-d7b336d03112",6,2007,36.4339,-121.9856,2,"other",0.71,NA,NA,"FEAT"
"d99797a1-f59e-4383-8534-c6f308130de8",7,2019,40.5644,-124.7255,3,"other",NA,NA,NA,"FEAT"
"d99ea2ea-8364-4159-bd9c-e0a12a61cbc2",6,2015,35.6097,-121.3845,1,"other",NA,NA,NA,"FEAT"
"d9d577da-6b82-45db-8dc8-99a7a0f7fc81",6,2007,40.4333,-124.6047,2,"other",0.32,NA,NA,"FEAT"
"d9d8a9eb-0413-47db-b11d-1bd10608139c",7,2019,45.5571,-124.5612,5,"other",NA,NA,NA,"FEAT"
"d9efec0b-8bd8-4e64-9903-f85943e8dc26",7,2019,40.0632,-124.5132,5,"other",NA,NA,NA,"FEAT"
"da04b761-f3ad-49d8-9fca-60f8f2e27095",7,2013,41.0888,-124.3864,3,"other",0.6,NA,NA,"FEAT"
"da0521c5-65d2-45fe-aa66-8f5d6ffcc310",8,2009,48.376,-125.9286,3,"other",NA,NA,NA,"FEAT"
"da0be427-2dd5-4c83-a3ac-4e3590232b5d",8,2009,45.542,-124.3347,1,"other",0.23,NA,NA,"FEAT"
"da350fcd-4fd1-4397-9e98-c98870668315",7,2012,37.6291,-123.0818,2,"other",0.03,NA,NA,"FEAT"
"da365135-72c4-4878-9c9f-16677f626ba8",7,2013,43.9312,-124.9665,4,"other",5.38,NA,NA,"FEAT"
"da44bc32-9887-45d2-95a4-0a293c95b941",7,2007,41.2696,-124.2808,2,"other",0.14,NA,NA,"FEAT"
"da44bc32-9887-45d2-95a4-0a293c95b941",7,2007,41.2696,-124.2808,2,"other",0.02,NA,NA,"FEAT"
"da57af90-fb3b-4bab-85c5-ccad75f411ea",7,2012,40.9647,-124.4091,2,"other",1.71,NA,NA,"FEAT"
"da5d34f7-a3c4-440a-b0cd-85c3740be423",7,2017,44.3263,-124.8523,7,"other",0.72,NA,NA,"FEAT"
"da7b36f5-26bb-4763-b242-39526f61cfaf",7,2007,41.2696,-124.2808,2,"other",1.62,NA,NA,"FEAT"
"da7bab89-d6d0-4496-a2ad-18271de4f369",8,2013,48.6453,-126.3952,6,"other",0.11,NA,NA,"FEAT"
"da7bab89-d6d0-4496-a2ad-18271de4f369",8,2013,48.6453,-126.3952,6,"other",1.4,NA,NA,"FEAT"
"da8d5277-a3ac-42d0-b161-ec93e5cb70d1",6,2019,37.0605,-122.685,2,"other",NA,NA,NA,"FEAT"
"daa5ff83-2918-41ec-b36d-18f12de3387f",8,2011,47.7012,-125.0867,3,"other",NA,NA,NA,"FEAT"
"dac59c8d-6c57-4d66-b330-08753bde7daf",8,2009,48.0446,-125.3189,3,"other",NA,NA,NA,"FEAT"
"dacb2cd4-017b-4d53-b988-1dce038ffcc2",6,2007,36.7704,-121.8821,2,"other",2.12,NA,NA,"FEAT"
"dacf43b0-341d-499a-8a85-f56bb5016dc5",8,2007,51.1021,-129.5134,8,"other",0.5,NA,NA,"FEAT"
"daf380fc-449d-4db2-b5a5-5929c964aca3",8,2012,48.2902,-125.8523,5,"other",0.95,NA,NA,"FEAT"
"db02d642-0b13-4621-8987-83059611bec3",8,2012,45.4574,-124.2843,3,"other",NA,NA,NA,"FEAT"
"db10d170-25e3-438d-a5ba-36d89c9cc089",7,2009,39.028,-123.9685,4,"other",0.3,NA,NA,"FEAT"
"db11e449-e62c-4790-825c-192d1b086df1",8,2005,47.2387,-124.4727,6,"other",63.99,NA,NA,"FEAT"
"db16f0d5-4588-4571-954d-535a60e835e8",7,2012,43.9673,-124.9957,3,"other",NA,NA,NA,"FEAT"
"db176251-a097-4858-af45-cbd15dcdf1b2",8,2019,46.7321,-124.8739,5,"other",NA,NA,NA,"FEAT"
"db18708d-e7de-421e-865b-082677228a4a",8,2009,46.0415,-124.3254,3,"other",NA,NA,NA,"FEAT"
"db4d44ac-e147-4ede-bb23-83f2dc96a230",8,2013,44.927,-124.5451,5,"other",NA,NA,NA,"FEAT"
"db63931d-e5f8-43f3-9083-556aba87d8f3",6,2007,40.2702,-124.4733,4,"other",0.79,NA,NA,"FEAT"
"db6c83b3-2926-4b7e-aea3-a2af809c2233",7,2007,47.7656,-125.0956,8,"other",0.98,NA,NA,"FEAT"
"db6c83b3-2926-4b7e-aea3-a2af809c2233",7,2007,47.7656,-125.0956,8,"other",0.08,NA,NA,"FEAT"
"db6fa422-44ac-4eda-9bc5-c2b734a3e1e2",8,2013,48.4417,-124.8601,6,"other",NA,NA,NA,"FEAT"
"db926cd6-b4cc-4514-bda0-d04277037da6",7,2007,46.7814,-124.4747,6,"other",1.3,NA,NA,"FEAT"
"db93a7e8-e454-4433-9f96-4bb4b77fdd69",7,2019,44.0553,-124.9563,5,"other",NA,NA,NA,"FEAT"
"db9ed615-d3cf-4d21-b2f5-6b16abbfe574",7,2015,43.0942,-124.7751,1,"other",0.2,NA,NA,"FEAT"
"dba1219a-2dec-4867-83ce-8844f3ce2b63",6,2019,35.394,-121.1584,1,"other",NA,NA,NA,"FEAT"
"dbb0b610-45ca-46ff-a510-a1864792734c",7,2015,37.4502,-122.9709,1,"other",0.06,NA,NA,"FEAT"
"dbd3712c-2b3f-4ce0-9617-dbf841863cde",7,2019,40.5644,-124.7255,3,"other",NA,NA,NA,"FEAT"
"dbe1aeb6-dcd1-414b-8361-70a567a66509",7,2012,42.8019,-124.7978,2,"other",0.1,NA,NA,"FEAT"
"dbfff40f-f047-41de-906e-684403497528",8,2015,48.7797,-126.8877,5,"other",0.2,NA,NA,"FEAT"
"dc030dbf-f190-4790-80b3-6fe89a0711be",8,2009,47.7026,-125.1272,3,"other",1.25,NA,NA,"FEAT"
"dc041779-7f28-4528-b041-6b5598d9100f",8,2019,48.0652,-125.6268,7,"other",NA,NA,NA,"FEAT"
"dc2f88fb-6478-48f4-a85c-91f521a24dd5",8,2015,48.7797,-126.8877,5,"other",1.78,NA,NA,"FEAT"
"dc300f91-7527-4f82-bc45-2edd82a04ab1",7,2009,41.8774,-124.5391,4,"other",NA,NA,NA,"FEAT"
"dc3c5e60-a751-4560-b23e-891be130887f",8,2009,46.0386,-124.6925,4,"other",1.26,NA,NA,"FEAT"
"dc3fe2ad-3dd3-427b-96b2-c8dd911bd4f6",7,2005,43.5589,-124.6066,4,"other",2.27,NA,NA,"FEAT"
"dc5385d4-66af-4ae6-8244-5af5e0ac4853",8,2015,45.1254,-124.2846,1,"other",NA,NA,NA,"FEAT"
"dc691318-4d39-48d7-bee3-8860d03e0a16",6,2011,35.3791,-121.0993,1,"other",0.05,NA,NA,"FEAT"
"dc799070-fec3-4103-bce7-afcec95c9f99",8,2019,48.0652,-125.6268,3,"other",2.18,NA,NA,"FEAT"
"dc8e3a2d-01c4-4675-ac2e-d66c14e051af",6,2019,36.0649,-121.7401,1,"other",NA,NA,NA,"FEAT"
"dc8e9f0f-4237-40f0-a07f-e6252ca84685",7,2007,47.0991,-124.9753,8,"other",3.39,NA,NA,"FEAT"
"dc9c9924-fb6e-4ec0-81a8-13e5b165e04f",8,2015,45.1254,-124.2846,1,"other",0.46,NA,NA,"FEAT"
"dc9cf664-54ac-43da-90c6-b8f764bfca12",7,2007,42.0947,-124.6103,7,"other",NA,NA,NA,"FEAT"
"dcb1193e-bada-429e-888a-b6fe69e577b9",7,2009,39.028,-123.9685,4,"other",0.49,NA,NA,"FEAT"
"dcc12b20-7ab5-46b7-b7df-598109111c0c",7,2007,43.9353,-125.0133,8,"other",9.47,NA,NA,"FEAT"
"dce25cc4-5fe6-4744-8b06-fb0b38750daa",7,2011,37.2088,-122.7824,6,"other",0.17,NA,NA,"FEAT"
"dceb810a-1b7e-4369-9afc-367d620d732d",6,2015,33.8619,-118.6292,1,"other",NA,NA,NA,"FEAT"
"dcf9fd72-3800-4441-88a5-0dc4c54f4eda",8,2017,45.9942,-124.5142,13,"other",NA,NA,NA,"FEAT"
"dcfd430d-2070-4567-9e89-3ea7dfb1f968",6,2013,38.5721,-123.7007,3,"other",3.39,NA,NA,"FEAT"
"dd0772db-3719-44cd-9a9b-e79121e38c1e",8,2019,46.3901,-124.6047,5,"other",1.9,NA,NA,"FEAT"
"dd0772db-3719-44cd-9a9b-e79121e38c1e",8,2019,46.3901,-124.6047,5,"other",2.22,NA,NA,"FEAT"
"dd1b5a51-3ef0-4340-a4a3-16f21546ff3e",6,2019,35.7302,-121.7386,1,"other",NA,NA,NA,"FEAT"
"dd26e68a-2c8e-4cc5-97a8-1b46989572e8",7,2011,45.2062,-124.361,3,"other",NA,NA,NA,"FEAT"
"dd313e64-4def-4f9f-9c53-490a7e5dacb5",7,2019,44.06,-124.6248,5,"other",NA,NA,NA,"FEAT"
"dd42c1e5-54fe-43d5-9781-0b31ff2b7f95",6,2013,38.5721,-123.7007,3,"other",14.77,NA,NA,"FEAT"
"dd430e37-4681-4e87-b995-4e7d59dc0ef8",8,2007,54.4085,-131.5573,8,"other",1.03,NA,NA,"FEAT"
"dd4ee08c-bae4-4ada-9ee0-f62dedde2001",8,2015,48.116,-125.1487,1,"other",0.21,NA,NA,"FEAT"
"dd5f79cd-62ef-4e87-9c39-72778e9fc065",6,2013,35.0948,-121.0068,1,"other",0.75,NA,NA,"FEAT"
"dd6f5133-24b2-4cb4-89ef-82f2778934f2",6,2007,37.9373,-123.1612,4,"other",0.16,NA,NA,"FEAT"
"dd8c4ba0-cb8c-4346-9d51-c8ba7040e3aa",8,2012,45.9602,-124.7448,2,"other",NA,NA,NA,"FEAT"
"dd938d1c-00a5-433e-9b87-6e03d1f2c2cb",7,2015,42.4473,-124.8091,5,"other",0.45,NA,NA,"FEAT"
"dda315e4-f6dd-49c0-b672-c4a2bf038984",7,2009,38.538,-123.6776,4,"other",0.05,NA,NA,"FEAT"
"ddb0d833-6968-4e53-b59c-daf277218c9c",7,2013,41.5959,-124.5763,3,"other",NA,NA,NA,"FEAT"
"ddbaaa57-deb7-423e-aeff-0e568c2fcb2f",7,2017,39.1445,-124.0089,3,"other",1.42,NA,NA,"FEAT"
"dde93bdd-3374-4587-81b6-733cadc93c30",7,2009,39.8766,-124.1626,4,"other",0.01,NA,NA,"FEAT"
"ddf273fd-0636-4b43-8aa3-2b8fa33dff2b",8,2009,45.3749,-124.402,4,"other",0.04,NA,NA,"FEAT"
"de040fa5-2559-4a85-bb80-10ce0816f21f",7,2015,39.4449,-124.0531,1,"other",0.16,NA,NA,"FEAT"
"de0e8ad9-b2b3-4779-b2d2-985d66b0a5b0",6,2011,36.3698,-122.0381,1,"other",1.34,NA,NA,"FEAT"
"de102932-deff-4117-8343-588cd3faf52d",7,2012,39.6233,-124.1304,2,"other",0.16,NA,NA,"FEAT"
"de1bdfa9-6b98-462e-a870-a6cea8279aab",7,2009,40.5238,-124.6909,4,"other",2.28,NA,NA,"FEAT"
"de2ffd2a-5d76-4dd4-bca8-e49d47e10d71",8,2011,47.3708,-124.8635,3,"other",NA,NA,NA,"FEAT"
"de399ffc-5d48-4d69-bf9e-fd939f8c3901",7,2011,38.3825,-123.6096,1,"other",0.35,NA,NA,"FEAT"
"de4a7235-5e14-4f42-9c16-9eab67514a98",8,2015,45.8684,-124.69,5,"other",9.02,NA,NA,"FEAT"
"de4b0880-9e1a-431e-9804-3af7e8a61c82",7,2012,44.6285,-124.894,3,"other",NA,NA,NA,"FEAT"
"de4d284c-6125-4c9b-b8fe-4bbea0b1eaa8",7,2012,38.293,-123.788,2,"other",3.65,NA,NA,"FEAT"
"de72a07a-9843-4265-a3b0-7947211c6118",7,2015,42.1033,-124.7708,2,"other",NA,NA,NA,"FEAT"
"de86228f-1219-41c8-bdf7-e2e739b4fad7",6,2017,36.4909,-122.1897,1,"other",NA,NA,NA,"FEAT"
"de9c05fe-bf57-4515-9e41-c56af10d6c72",8,2019,47.2408,-124.8998,2,"other",8.43,NA,NA,"FEAT"
"de9c1fc1-8a7c-4cd5-8628-fd9348dd8506",7,2013,39.1029,-123.9793,3,"other",NA,NA,NA,"FEAT"
"dea5fe1e-e489-4cf2-a63d-9df72430399c",7,2009,40.0309,-124.2694,4,"other",2.05,NA,NA,"FEAT"
"dea6139f-24f8-4272-aad3-dd6e4d71dc07",8,2007,51.4361,-128.4148,8,"other",0.25,NA,NA,"FEAT"
"deaf6620-12af-4a96-990a-00c65157db1f",7,2009,39.028,-123.9685,4,"other",1.48,NA,NA,"FEAT"
"deaf6620-12af-4a96-990a-00c65157db1f",7,2009,39.028,-123.9685,4,"other",NA,NA,NA,"FEAT"
"debb6722-1fe4-4a2f-96d7-c7dada4b1777",7,2015,37.7925,-123.28,1,"other",0.11,NA,NA,"FEAT"
"debcbad5-77bf-4adb-8746-68b8b8d74dee",7,2019,40.0632,-124.5132,5,"other",NA,NA,NA,"FEAT"
"dec32329-6814-4bd2-a2dc-798781dba288",6,2012,35.967,-121.5647,2,"other",NA,NA,NA,"FEAT"
"ded0bf52-3b3d-429a-8e5a-30c876424b38",6,2013,36.0997,-121.6683,1,"other",NA,NA,NA,"FEAT"
"ded1e09f-23a1-4100-9716-db736d617beb",7,2007,44.7688,-124.7501,8,"other",NA,NA,NA,"FEAT"
"dee944d4-7a99-4823-b20b-7092515da273",6,2007,37.6087,-122.9238,2,"other",0.31,NA,NA,"FEAT"
"deec792a-b397-42ef-842f-3538e39aa8c2",7,2012,38.6215,-123.7477,2,"other",NA,NA,NA,"FEAT"
"def1c70a-1301-4d25-8424-b5834a93e399",8,2013,50.0928,-128.0171,7,"other",0.27,NA,NA,"FEAT"
"df1e93ee-4117-4218-8eaf-ed378138e67e",8,2015,45.3687,-124.4874,3,"other",0.5,NA,NA,"FEAT"
"df1ee00d-86e5-48d8-b7d8-5b42ad43ce3d",8,2015,45.8684,-124.69,5,"other",17.73,NA,NA,"FEAT"
"df21b5dc-0ca9-4f4f-8211-44763eedcbb2",8,2007,53.5939,-130.7578,9,"other",0.12,NA,NA,"FEAT"
"df2a597b-a020-4632-bc9f-796c147a04ff",6,2017,35.8196,-121.4933,3,"other",0.28,NA,NA,"FEAT"
"df5b2f62-0d56-459a-9e82-773f19ac7659",7,2017,38.3154,-123.648,3,"other",0.013,NA,NA,"FEAT"
"df6983cf-8a13-4b37-94f7-f386f7f51f98",6,2007,37.9373,-123.1612,2,"other",8.9,NA,NA,"FEAT"
"df8a0a65-b540-4057-bd5c-5ac118a91406",6,2019,37.2362,-122.8721,2,"other",NA,NA,NA,"FEAT"
"df934862-ce51-44f2-8be3-515a868c93a9",6,2007,37.7666,-123.2387,2,"other",NA,NA,NA,"FEAT"
"df9cfe0a-5575-415e-b039-a9a627593ac1",7,2017,40.1531,-124.8166,3,"other",NA,NA,NA,"FEAT"
"dfaf7e4d-0f2c-4452-a5b2-884d63bee22a",6,2019,34.8989,-120.9079,1,"other",1.92,NA,NA,"FEAT"
"dfda91c4-6e55-4581-abb1-192c01a6dcbb",8,2017,46.3254,-124.6489,3,"other",2.14,NA,NA,"FEAT"
"dfda91c4-6e55-4581-abb1-192c01a6dcbb",8,2017,46.3254,-124.6489,3,"other",2.81,NA,NA,"FEAT"
"dfe9d0b8-bc14-4a82-8a5d-0f5d24f7a8f6",7,2005,40.7256,-124.4799,4,"other",3.38,NA,NA,"FEAT"
"dfebe73f-0f9b-40d0-b93a-b063e4d27d89",7,2007,46.6073,-124.7481,4,"other",7.73,NA,NA,"FEAT"
"dfee1e02-3296-413d-a74f-49dd30b5f632",7,2015,39.4449,-124.0531,1,"other",NA,NA,NA,"FEAT"
"dffb461f-4468-4243-b74d-7211da5107b8",8,2007,53.5939,-130.7578,8,"other",22.93,NA,NA,"FEAT"
"dfff32f4-e9c3-4391-8299-56459baeef29",7,2013,42.7613,-124.7485,3,"other",0.66,NA,NA,"FEAT"
"e02943e4-475d-461f-98b4-0557a01941f9",6,2013,35.5995,-122.0532,3,"other",NA,NA,NA,"FEAT"
"e03c2bf5-40ea-4e26-bec9-2138b1440415",7,2007,43.9353,-125.0133,8,"other",NA,NA,NA,"FEAT"
"e03f97d4-4890-4a76-9862-9c32b22eb214",7,2013,44.2609,-124.9428,3,"other",7.98,NA,NA,"FEAT"
"e06fe726-baa4-446e-b12e-ed5dbb822f82",8,2012,45.4574,-124.2843,2,"other",NA,NA,NA,"FEAT"
"e086d606-3282-4a61-9f5d-354fdd23d86f",7,2015,42.4346,-125.2712,5,"other",0.06,NA,NA,"FEAT"
"e086d606-3282-4a61-9f5d-354fdd23d86f",7,2015,42.4346,-125.2712,5,"other",0.54,NA,NA,"FEAT"
"e0876485-1b3d-403e-9ccb-f668ad29e366",7,2005,46.0632,-124.2872,6,"other",3.16,NA,NA,"FEAT"
"e0a0fc0c-7166-4362-a6e2-8791b3d1693a",8,2011,47.0398,-124.9519,3,"other",NA,NA,NA,"FEAT"
"e0b0ca28-7f5a-44af-8050-78c075b0f0e2",7,2012,43.45,-124.5999,2,"other",NA,NA,NA,"FEAT"
"e0bb3c92-6681-47c7-ba30-a6328c9bc419",8,2007,51.1021,-129.5134,8,"other",NA,NA,NA,"FEAT"
"e0c271c4-91d3-4641-b4b4-7f733e771100",8,2005,54.2633,-132.1176,6,"other",0.47,NA,NA,"FEAT"
"e0c271c4-91d3-4641-b4b4-7f733e771100",8,2005,54.2633,-132.1176,6,"other",7.87,NA,NA,"FEAT"
"e0dae3b5-cbab-44a6-933a-eab5479d36bd",7,2007,44.5961,-124.6539,1,"other",0.09,NA,NA,"FEAT"
"e0dca9b0-bcda-4b95-9c03-2e748f8f7ca2",6,2019,36.3963,-122.0504,2,"other",NA,NA,NA,"FEAT"
"e0e87808-0014-472b-a590-979bc1a4e1bb",7,2019,43.8971,-124.9229,10,"other",NA,NA,NA,"FEAT"
"e0ee8ac6-6766-4c33-a7f2-3e9cfcfa992f",7,2007,40.9351,-124.287,2,"other",0.34,NA,NA,"FEAT"
"e1227a44-f129-4672-a3c4-5da4db9a8195",6,2013,36.9324,-122.4359,3,"other",4.23,NA,NA,"FEAT"
"e123aff4-78de-4b7c-a896-18782451c91a",8,2011,47.2025,-124.6385,3,"other",0.13,NA,NA,"FEAT"
"e125eb1c-66c9-4c88-8abb-48cc211ed570",7,2009,42.7018,-124.726,3,"other",NA,NA,NA,"FEAT"
"e14c9bec-d89c-4929-a95d-29de3b72ff0a",8,2005,52.0715,-130.8627,6,"other",0.37,NA,NA,"FEAT"
"e16b5c94-0200-4fe4-84b7-0398acdb7d53",6,2015,35.9499,-121.5662,3,"other",0.49,NA,NA,"FEAT"
"e17a3441-8fb7-490b-bc32-cb03f5702391",7,2013,40.5867,-124.6772,3,"other",0.6,NA,NA,"FEAT"
"e17c3283-968b-49ba-bdb5-72280c686e74",7,2019,43.7212,-125.0668,9,"other",1.53,NA,NA,"FEAT"
"e1fbe280-69c9-46b5-8624-c54f95849540",8,2012,45.4656,-124.6741,4,"other",NA,NA,NA,"FEAT"
"e1fec8b1-e9bd-4ca2-af45-18b8b296e8bb",8,2009,48.2086,-125.2307,6,"other",NA,NA,NA,"FEAT"
"e1ff32a2-367a-454d-8ef6-0c3dc6cc0dac",7,2009,37.0401,-122.6764,4,"other",0.31,NA,NA,"FEAT"
"e217fd50-d8e3-415f-93d5-4c6f056a6c07",7,2011,41.2152,-124.414,3,"other",NA,NA,NA,"FEAT"
"e21e147c-fcc1-48bf-875c-db9dd6a46d30",8,2015,45.8684,-124.69,5,"other",17.13,NA,NA,"FEAT"
"e22766f9-41d9-427d-9b15-8418de32eb43",7,2005,44.0814,-124.9593,6,"other",1.04,NA,NA,"FEAT"
"e22ea4f7-6aac-46fe-850b-14289d05b47a",8,2015,46.9298,-125.0293,5,"other",3.23,NA,NA,"FEAT"
"e22ea4f7-6aac-46fe-850b-14289d05b47a",8,2015,46.9298,-125.0293,5,"other",0.1,NA,NA,"FEAT"
"e2360720-49dd-48b1-a5c6-39bc60ad8659",7,2019,41.5595,-124.9831,3,"other",NA,NA,NA,"FEAT"
"e241989b-e772-4da3-bc74-f7f1d936ee25",6,2013,35.2592,-121.0055,1,"other",0.26,NA,NA,"FEAT"
"e250099c-538e-4347-b872-ba9528bd2259",8,2007,49.432,-127.2596,1,"other",NA,NA,NA,"FEAT"
"e25d785d-d819-46ae-8c47-4578027e01b3",7,2012,38.1178,-123.4038,2,"other",0.06,NA,NA,"FEAT"
"e29d7abb-0ad2-4cdf-8796-0295e7616fc7",7,2009,44.8783,-124.468,1,"other",0.03,NA,NA,"FEAT"
"e2ac73c5-5eab-4fd1-b12a-4b2720df81d4",8,2015,44.7827,-124.6061,1,"other",0.04,NA,NA,"FEAT"
"e2ad6597-f7ce-4a3c-a172-874d999faf80",8,2012,44.7986,-124.7779,4,"other",NA,NA,NA,"FEAT"
"e2b3d0b4-9498-44ad-a7ab-9b6b33d19ffe",8,2005,47.9052,-125.1172,6,"other",17.34,NA,NA,"FEAT"
"e2b3d0b4-9498-44ad-a7ab-9b6b33d19ffe",8,2005,47.9052,-125.1172,6,"other",14.83,NA,NA,"FEAT"
"e2b3d0b4-9498-44ad-a7ab-9b6b33d19ffe",8,2005,47.9052,-125.1172,6,"other",0.12,NA,NA,"FEAT"
"e2ba7a87-b43d-4288-b315-aeb7113b5286",7,2012,41.6327,-124.5087,1,"other",NA,NA,NA,"FEAT"
"e2d208e4-d303-4d5c-9b8c-5eabc7530cdd",8,2005,46.2369,-124.4051,10,"other",62.97,NA,NA,"FEAT"
"e2de7c61-5ab4-4ca4-b69a-c1b8875bbf83",8,2011,47.0398,-124.9519,3,"other",NA,NA,NA,"FEAT"
"e2e34b5e-5d8d-448b-81d1-7f2ca008fec8",6,2013,35.6005,-121.341,3,"other",NA,NA,NA,"FEAT"
"e2fcfb1a-3621-4f77-9a94-66c4836ab92d",7,2019,43.7212,-125.0668,8,"other",NA,NA,NA,"FEAT"
"e3136e27-20d0-4139-970f-ccbfd0359e9d",6,2007,38.4329,-123.4411,4,"other",0.54,NA,NA,"FEAT"
"e3172857-2bb4-4e80-9f49-cf23e44909ad",7,2019,39.0692,-123.9507,5,"other",0.02,NA,NA,"FEAT"
"e32ed52c-07cc-4922-bb6d-ae840f88db69",7,2007,45.2681,-124.4501,8,"other",NA,NA,NA,"FEAT"
"e32f22cb-adef-4951-a04d-28d03f7d9480",7,2007,42.6006,-124.8867,4,"other",0.81,NA,NA,"FEAT"
"e32f22cb-adef-4951-a04d-28d03f7d9480",7,2007,42.6006,-124.8867,4,"other",0.06,NA,NA,"FEAT"
"e32f22cb-adef-4951-a04d-28d03f7d9480",7,2007,42.6006,-124.8867,4,"other",0.18,NA,NA,"FEAT"
"e334c8bb-fbbd-4262-99f6-a0a4782211a1",7,2019,39.4013,-123.9845,3,"other",0.18,NA,NA,"FEAT"
"e34a9e60-2c36-4fe4-8537-d4d3f9539da9",8,2013,48.9246,-126.5412,14,"other",NA,NA,NA,"FEAT"
"e35bb5be-352b-4721-815c-41c862947c59",8,2011,46.374,-124.6071,4,"other",0.12,NA,NA,"FEAT"
"e375f638-08cd-4cf4-983a-585660e1a965",7,2012,40.6277,-124.4824,4,"other",0.54,NA,NA,"FEAT"
"e376cb92-6938-455a-8e38-3fa163879615",7,2011,38.7049,-123.8059,1,"other",0.31,NA,NA,"FEAT"
"e37701cd-4220-4237-8031-c53061df8408",8,2015,44.7807,-124.8336,5,"other",NA,NA,NA,"FEAT"
"e37a13c2-03cf-4127-b331-e9e60fd41c5d",6,2013,35.4246,-121.3083,3,"other",NA,NA,NA,"FEAT"
"e37aa25d-ec0f-49b3-99a0-96de6e8b54ab",7,2007,44.5961,-124.6539,1,"other",NA,NA,NA,"FEAT"
"e38ed064-ab82-4482-bbe1-6218298bd2cb",8,2013,50.0928,-128.0171,9,"other",5.14,NA,NA,"FEAT"
"e398ee57-aef5-4faa-a735-29c1db65711d",7,2011,38.8792,-123.958,2,"other",NA,NA,NA,"FEAT"
"e3bf941f-6813-46e6-8bb5-e78d818e27da",7,2009,43.376,-124.7408,6,"other",NA,NA,NA,"FEAT"
"e3ebd2a5-9e23-4f9d-871a-2300706930b6",7,2005,41.9008,-124.6759,6,"other",11.16,NA,NA,"FEAT"
"e4202f12-0320-43d0-9890-5aed98eb4af1",6,2013,38.7597,-123.8337,3,"other",3.92,NA,NA,"FEAT"
"e42cc7b4-8b8e-4c4d-b3d1-b9844c3a03ea",8,2012,47.7972,-125.2388,4,"other",NA,NA,NA,"FEAT"
"e4461c3e-917c-4f91-9883-c1ac74d4f373",7,2019,39.7313,-124.2138,7,"other",NA,NA,NA,"FEAT"
"e45f0d33-0796-45f9-84c8-3ab09ca661f7",7,2013,43.4068,-124.6483,3,"other",1.39,NA,NA,"FEAT"
"e46dd174-d522-4b24-9016-a307dec2c01b",7,2009,41.0417,-124.4177,4,"other",0.51,NA,NA,"FEAT"
"e46e8811-5b8a-45f1-9071-b07f2ccee0af",6,2013,38.9193,-123.9804,8,"other",3.8,NA,NA,"FEAT"
